"timestamp","tid","price","amount","exchange","type"
1466011154,19218640,691.57,0.2567617,"buy"
1466011157,19218642,691.57,0.14282154,"buy"
1466011159,19218644,691.56,3.9,"sell"
1466011164,19218646,691.49,1.87530315,"sell"
1466011164,19218648,691.56,0.1,"sell"
1466011164,19218650,691.22,5.11526494,"sell"
1466011171,19218652,691.51,0.29024402,"buy"
1466011183,19218654,691.5,0.09213775,"sell"
1466011184,19218656,691.5,0.1,"sell"
1466011248,19218658,691.21,0.13998265,"buy"
1466011254,19218660,691.21,4.31341482,"buy"
1466011254,19218662,691.21,0.07136153,"buy"
1466011289,19218664,691.59,3.82669162,"buy"
1466011289,19218666,691.6,1.42020115,"buy"
1466011293,19218668,691.65,3.78716006,"buy"
1466011293,19218670,691.66,0.5,"buy"
1466011302,19218672,691.88,0.29473629,"sell"
1466011305,19218674,691.89,0.33240931,"buy"
1466011305,19218676,692,1.18201102,"buy"
1466011305,19218678,691.89,0.4,"buy"
1466011305,19218680,691.96,0.18,"buy"
1466011305,19218682,691.99,1.5,"buy"
1466011313,19218684,691.89,0.14768573,"buy"
1466011313,19218686,692,0.85231427,"buy"
1466011325,19218688,691.92,3,"sell"
1466011325,19218690,691.9,4.1831,"sell"
1466011325,19218692,691.91,6.2878,"sell"
1466011325,19218694,691.92,0.5,"sell"
1466011330,19218696,691.9,0.05725047,"sell"
1466011349,19218700,691.91,0.0492215,"buy"
1466011349,19218702,692,2.9507785,"buy"
1466011363,19218706,692,0.01489621,"buy"
1466011363,19218708,692,0.8,"buy"
1466011363,19218710,692,12.53290379,"buy"
1466011364,19218712,692.34,1.30652516,"buy"
1466011364,19218714,692,0.1476433,"buy"
1466011364,19218716,692,0.98354754,"buy"
1466011377,19218718,692.5,5,"buy"
1466011392,19218724,693,5,"buy"
1466011392,19218726,694,11.66238773,"buy"
1466011392,19218728,693.93,3,"buy"
1466011392,19218730,693.99,6,"buy"
1466011392,19218732,693.33,4.96,"buy"
1466011392,19218734,694,0.01,"buy"
1466011392,19218736,693,0.1,"buy"
1466011392,19218738,693,0.998,"buy"
1466011392,19218740,693.15,0.10000051,"buy"
1466011392,19218742,693.91,4.4635,"buy"
1466011392,19218744,692.99,0.13531176,"buy"
1466011392,19218746,693.47,3.5708,"buy"
1466011400,19218748,693.36,1.10609419,"buy"
1466011403,19218750,693.99,0.27846804,"buy"
1466011403,19218752,693.36,0.72153196,"buy"
1466011414,19218754,694,1,"buy"
1466011427,19218756,693.87,0.13764179,"buy"
1466011434,19218760,693.86,1.84023699,"sell"
1466011436,19218762,693.98,5.8795,"buy"
1466011436,19218764,693.89,0.5,"buy"
1466011436,19218766,693.99,7.1557,"buy"
1466011436,19218768,693.48,2.54487455,"buy"
1466011436,19218770,693.99,6,"buy"
1466011436,19218772,694,2.91992545,"buy"
1466011443,19218774,693.49,0.87,"sell"
1466011447,19218778,693.86,0.1,"sell"
1466011450,19218784,694,2.5,"buy"
1466011454,19218786,694,31.91768682,"buy"
1466011454,19218788,694,0.08231318,"buy"
1466011467,19218794,693.89,0.5,"buy"
1466011467,19218796,693.89,4.5,"sell"
1466011492,19218800,693.55,0.5,"sell"
1466011500,19218802,693.55,9.5,"sell"
1466011500,19218804,693.55,2.52220945,"sell"
1466011509,19218806,693.21,0.03,"sell"
1466011514,19218808,693.05,5,"sell"
1466011517,19218810,693.52,0.08969586,"buy"
1466011517,19218812,693.05,0.04402097,"buy"
1466011517,19218814,693.5,0.00072472,"buy"
1466011521,19218816,693.06,4.2003,"sell"
1466011521,19218818,693.3,0.2997,"sell"
1466011521,19218820,693.06,0.5,"sell"
1466011525,19218824,693.05,0.0683051,"sell"
1466011526,19218826,693.15,0.05249586,"buy"
1466011532,19218828,693.05,0.01,"sell"
1466011547,19218834,693.05,0.5,"sell"
1466011553,19218836,693.05,2.52307563,"sell"
1466011553,19218838,692.78,7.1779,"sell"
1466011553,19218840,692.6,0.78407196,"sell"
1466011553,19218842,692.76,2.52339396,"sell"
1466011553,19218844,693.05,1.94477053,"sell"
1466011553,19218846,692.7,2.52339396,"sell"
1466011553,19218848,692.91,2.52339396,"sell"
1466011557,19218850,692.6,10,"sell"
1466011561,19218852,692.91,6.00775798,"buy"
1466011566,19218854,692.38,0.06,"sell"
1466011597,19218858,692.74,0.025,"sell"
1466011607,19218860,692.89,0.1317181,"buy"
1466011615,19218862,692.89,0.1228819,"buy"
1466011615,19218864,692.9,1.8771181,"buy"
1466011618,19218866,692.76,0.025,"sell"
1466011636,19218868,692.77,0.025,"sell"
1466011638,19218870,692.77,0.025,"sell"
1466011648,19218872,692.9,2.5,"buy"
1466011651,19218874,692.77,0.1,"sell"
1466011655,19218876,692.77,0.025,"sell"
1466011656,19218878,692.77,0.025,"sell"
1466011657,19218880,692.77,0.025,"sell"
1466011658,19218882,692.77,0.025,"sell"
1466011689,19218886,692.77,0.025,"sell"
1466011697,19218888,692.79,0.12900855,"buy"
1466011703,19218890,692.77,7,"sell"
1466011713,19218892,692.79,2,"buy"
1466011716,19218894,692.79,0.486517,"buy"
1466011724,19218896,692.79,3.76017445,"buy"
1466011724,19218898,692.79,1.23982555,"sell"
1466011734,19218902,692.77,2.775,"sell"
1466011734,19218904,692.75,1.225,"sell"
1466011743,19218906,692.45,0.6,"sell"
1466011743,19218908,692.4,2.525,"sell"
1466011743,19218910,692.5,0.1,"sell"
1466011743,19218912,692.8,0.04371,"buy"
1466011743,19218914,692.75,0.775,"sell"
1466011757,19218916,692.8,2,"buy"
1466011787,19218918,692.79,0.12638297,"buy"
1466011790,19218920,692.8,1,"buy"
1466011805,19218922,692.79,1.2977,"buy"
1466011830,19218924,692.8,0.3754,"buy"
1466011834,19218926,692.8,0.58089,"buy"
1466011834,19218928,692.89,7.205,"buy"
1466011834,19218930,692.9,12.21411,"buy"
1466011877,19218932,692.85,0.01432067,"sell"
1466011877,19218934,692.91,0.01381319,"buy"
1466011877,19218936,693,0.11002463,"buy"
1466011936,19218948,692.99,0.01,"buy"
1466011959,19218952,692.69,0.486517,"sell"
1466011961,19218954,692.99,1.22,"buy"
1466011963,19218956,693,0.3,"buy"
1466011967,19218958,693,0.08997537,"buy"
1466011967,19218960,693,0.03128071,"buy"
1466012011,19218962,692.99,0.011,"buy"
1466012016,19218964,692.85,7.5839,"buy"
1466012016,19218966,692.99,2.4161,"buy"
1466012020,19218968,692.74,0.01,"sell"
1466012058,19218972,692.78,0.11882049,"buy"
1466012068,19218974,692.45,0.2,"sell"
1466012093,19218978,692.4,0.5,"sell"
1466012093,19218980,692.12,4.5,"sell"
1466012105,19218982,692.02,7.1991,"sell"
1466012120,19218984,692,0.01,"sell"
1466012120,19218986,692.01,0.99,"sell"
1466012147,19218990,691.99,0.11614904,"buy"
1466012157,19218992,691.94,0.01548852,"sell"
1466012183,19218994,691.99,0.45143053,"buy"
1466012216,19218998,691.99,0.01,"sell"
1466012224,19219000,691.95,1.7,"sell"
1466012224,19219002,691.71,2.76143053,"sell"
1466012224,19219004,691.99,0.53856947,"sell"
1466012237,19219008,691.99,0.11388738,"buy"
1466012263,19219016,691.95,0.01,"sell"
1466012275,19219020,691.99,0.1,"buy"
1466012275,19219022,691.99,0.1391193,"buy"
1466012280,19219026,691.99,6.5401533,"sell"
1466012322,19219034,691.99,0.07867776,"sell"
1466012327,19219040,692,0.11161441,"buy"
1466012350,19219094,691.99,0.01,"sell"
1466012368,19219096,692,0.011,"buy"
1466012417,19219102,692,0.10934409,"buy"
1466012426,19219104,691.99,0.0198,"sell"
1466012440,19219106,691.99,0.010941,"sell"
1466012456,19219110,691.99,26.4,"sell"
1466012535,19219116,691.99,0.017053,"sell"
1466012542,19219118,692,0.36400289,"buy"
1466012544,19219120,692,1.96,"buy"
1466012557,19219124,692,0.1,"buy"
1466012598,19219136,692,0.10712796,"buy"
1466012607,19219138,692,1.23691065,"buy"
1466016049,19221412,694.61,0.23258092,"buy"
1466016050,19221416,694.61,0.23304701,"buy"
1466016051,19221420,694.61,0.23258092,"buy"
1466016055,19221428,694.61,0.03495246,"buy"
1466016057,19221432,694.61,0.03495246,"buy"
1466016058,19221438,694.61,0.03495246,"buy"
1466016107,19221440,694.6,0.338,"buy"
1466016107,19221442,694.61,0.662,"buy"
1466016114,19221444,694.61,1.37553824,"buy"
1466016172,19221448,694.45,0.71970438,"sell"
1466016197,19221456,694.45,1,"buy"
1466016203,19221458,694.45,0.61970438,"buy"
1466016203,19221460,694.45,0.28029562,"buy"
1466016217,19221480,694.45,6.55139562,"buy"
1466016217,19221482,694.45,2.52995537,"buy"
1466016217,19221484,694.46,3.22651802,"buy"
1466016217,19221486,694.59,1.16217562,"buy"
1466016217,19221488,694.45,4,"buy"
1466016217,19221490,694.45,2.52995537,"buy"
1466016260,19221496,694.58,0.5,"sell"
1466016260,19221498,694.44,0.88198274,"sell"
1466016260,19221500,694.59,1.11801726,"sell"
1466016265,19221502,694.6,0.5,"sell"
1466016265,19221504,694.42,1.88198274,"sell"
1466016265,19221506,694.44,0.11801726,"sell"
1466016309,19221518,694.79,1,"buy"
1466016333,19221520,694.99,0.03,"buy"
1466016374,19221522,694.64,0.89088478,"buy"
1466016389,19221524,694.65,0.1,"sell"
1466016389,19221526,694.66,0.2,"buy"
1466016395,19221528,694.66,0.1,"sell"
1466016405,19221530,694.65,0.00911522,"sell"
1466016405,19221532,694.59,1.28,"sell"
1466016405,19221534,694.35,0.88946376,"sell"
1466016405,19221536,694.66,0.17882102,"sell"
1466016405,19221538,694.46,0.1426,"sell"
1466016455,19221540,694.57,0.047,"sell"
1466016496,19221542,694.9,0.17816967,"sell"
1466016496,19221544,694.89,0.54330767,"sell"
1466016516,19221548,694.91,0.022,"buy"
1466016526,19221550,694.97,1.622,"buy"
1466016526,19221552,694.91,0.378,"buy"
1466016560,19221556,694.99,1.33,"buy"
1466016560,19221558,694.99,8.97,"buy"
1466016560,19221560,695,39.62731985,"buy"
1466016560,19221562,694.9,0.07268015,"buy"
1466016563,19221564,695,0.37268015,"buy"
1466016563,19221566,695,1.62731985,"buy"
1466016580,19221572,696.11,0.2,"buy"
1466016580,19221574,696.48,8.2482,"buy"
1466016580,19221576,696.5,5.16051985,"buy"
1466016580,19221578,696.1,9,"buy"
1466016580,19221580,696.42,7.8714,"buy"
1466016580,19221582,696.37,3,"buy"
1466016580,19221584,695,0.37268015,"buy"
1466016580,19221586,695.1,0.75,"buy"
1466016580,19221588,695.36,7.1572,"buy"
1466016580,19221592,695.62,4.99,"buy"
1466016580,19221594,696.49,8.25,"buy"
1466016584,19221596,695.52,0.37494504,"sell"
1466016597,19221600,696.27,0.65,"buy"
1466016597,19221602,695.61,0.01,"sell"
1466016604,19221606,696.27,2.8748,"buy"
1466016621,19221612,696.48,1,"buy"
1466016621,19221614,696.5,0.98,"buy"
1466016621,19221616,696.49,0.02,"buy"
1466016622,19221618,696.5,1,"buy"
1466016623,19221620,696.5,1,"buy"
1466016624,19221622,696.5,1,"buy"
1466016625,19221624,696.5,1,"buy"
1466016628,19221626,696.49,1,"buy"
1466016633,19221636,696.5,1,"buy"
1466016640,19221638,696.25,2.8,"sell"
1466016640,19221640,696.25,0.2,"sell"
1466016640,19221642,696.25,0.5,"sell"
1466016640,19221644,696.24,6,"sell"
1466016640,19221646,696.23,7.1745,"sell"
1466016640,19221648,695.98,7.8999,"sell"
1466016640,19221650,695.83,0.6256,"sell"
1466016645,19221652,696.49,7.1599,"buy"
1466016645,19221654,696.5,3.98809979,"buy"
1466016650,19221656,696.5,1.4459,"buy"
1466016651,19221658,696.5,0.03,"buy"
1466016674,19221660,696.48,0.01,"sell"
1466016678,19221662,696.48,0.01,"sell"
1466016680,19221664,696.48,0.01,"sell"
1466016700,19221668,696.5,8.39548036,"buy"
1466016700,19221670,696.5,0.01,"buy"
1466016701,19221672,696.49,1,"sell"
1466016701,19221674,696.49,1,"sell"
1466016706,19221676,696.51,1,"buy"
1466016706,19221678,696.67,0.01,"buy"
1466016706,19221680,696.92,0.99,"buy"
1466016717,19221688,696.97,6,"buy"
1466016717,19221690,697.08,1.33,"buy"
1466016717,19221692,697,25,"buy"
1466016717,19221694,697.09,17.67,"buy"
1466016730,19221702,697.09,7.33,"buy"
1466016731,19221704,697.22,1,"buy"
1466016734,19221706,697.2,0.23107382,"sell"
1466016734,19221708,697.2,0.33892346,"sell"
1466016736,19221714,697.29,2.4,"buy"
1466016744,19221716,697.8,0.15,"buy"
1466016744,19221718,697.54,2.32599141,"buy"
1466016744,19221720,697.29,2.6,"buy"
1466016744,19221722,697.99,1.39,"buy"
1466016744,19221724,697.8,1,"buy"
1466016744,19221726,697.89,20.1800495,"buy"
1466016744,19221728,698,0.0311688,"buy"
1466016744,19221730,697.59,0.01,"buy"
1466016744,19221732,698,0.1,"buy"
1466016744,19221734,698,5,"buy"
1466016744,19221736,698,10,"buy"
1466016744,19221738,698,5,"buy"
1466016744,19221740,698,18.31196029,"buy"
1466016744,19221742,698,0.01,"buy"
1466016744,19221744,697.69,0.02,"buy"
1466016744,19221746,698,5,"buy"
1466016744,19221748,697.64,1.8,"buy"
1466016744,19221750,697.5,0.07083,"buy"
1466016744,19221752,698,2,"buy"
1466016745,19221754,698,0.1,"buy"
1466016760,19221764,698,5,"buy"
1466016760,19221766,698,1.58803971,"buy"
1466016760,19221768,698.16,1,"buy"
1466016760,19221770,698.08,1,"buy"
1466016760,19221772,698,1.2982,"buy"
1466016760,19221774,698.12,0.01,"buy"
1466016760,19221776,698,50,"buy"
1466016760,19221778,698.44,1.39,"buy"
1466016760,19221780,698.19,0.0174,"buy"
1466016760,19221782,698.07,7.1313,"buy"
1466016760,19221784,698.73,2.99,"buy"
1466016760,19221786,698.89,0.25,"buy"
1466016760,19221788,698.86,1,"buy"
1466016760,19221790,698.9,7.09137897,"buy"
1466016760,19221792,698.99,0.5,"buy"
1466016760,19221794,698.45,50.61,"buy"
1466016760,19221796,698.85,5,"buy"
1466016760,19221798,699,0.6,"buy"
1466016760,19221800,698.9,10,"buy"
1466016760,19221802,699,0.01,"buy"
1466016760,19221804,699,0.05,"buy"
1466016760,19221806,698.9,30,"buy"
1466016760,19221808,699,61.26368132,"buy"
1466016760,19221810,699,0.1,"buy"
1466016760,19221812,699,0.1,"buy"
1466016760,19221814,698.83,6,"buy"
1466016763,19221816,699,8,"buy"
1466016763,19221818,699,0.01,"buy"
1466016764,19221820,698.15,0.5866899,"sell"
1466016765,19221822,698.99,0.01,"buy"
1466016766,19221824,698.99,0.01,"buy"
1466016768,19221826,698.99,0.01,"buy"
1466016769,19221828,698.99,0.04,"buy"
1466016769,19221830,699,13.7559,"buy"
1466016770,19221832,699,1,"buy"
1466016773,19221834,699,14.928,"buy"
1466016773,19221836,699,1,"buy"
1466016773,19221838,699,0.05,"buy"
1466016773,19221840,699,8.7375,"buy"
1466016772,19221842,699,0.01,"buy"
1466016774,19221844,698.97,0.01508,"sell"
1466016775,19221846,698.98,1,"buy"
1466016777,19221848,698.98,1,"buy"
1466016777,19221850,698.98,1,"buy"
1466016778,19221852,698.89,0.02,"sell"
1466016778,19221854,698.98,0.0317,"buy"
1466016778,19221856,699,0.02778682,"buy"
1466016778,19221858,699,1,"buy"
1466016779,19221860,699,1,"buy"
1466016779,19221862,698.97,0.02,"sell"
1466016780,19221864,698.99,2.2431,"buy"
1466016780,19221866,699,6.7569,"buy"
1466016780,19221868,699,30.31212829,"buy"
1466016780,19221870,698.99,1,"buy"
1466016781,19221872,699,1,"buy"
1466016782,19221874,699,5,"buy"
1466016783,19221876,699,1,"buy"
1466016785,19221878,699,1,"buy"
1466016785,19221880,698.97,0.02,"sell"
1466016787,19221882,698.97,0.011,"sell"
1466016788,19221884,699,1,"buy"
1466016789,19221886,699,1,"buy"
1466016791,19221888,698.99,0.02,"sell"
1466016791,19221890,699,1,"buy"
1466016791,19221892,699,0.967,"buy"
1466016794,19221894,699,1,"buy"
1466016797,19221896,699,1,"buy"
1466016798,19221898,699,1,"buy"
1466016801,19221902,699,1,"buy"
1466016803,19221904,699,1,"buy"
1466016803,19221906,699,1,"buy"
1466016805,19221908,699,1,"buy"
1466016806,19221910,699,1.0283,"buy"
1466016807,19221912,699,1,"buy"
1466016808,19221914,699,0.57819545,"buy"
1466016809,19221920,699,1,"buy"
1466016809,19221922,698.99,0.02,"sell"
1466016810,19221924,698.99,0.07097353,"sell"
1466016810,19221926,699,13.3961,"buy"
1466016811,19221930,699,1,"buy"
1466016812,19221932,698.99,0.01953514,"sell"
1466016812,19221934,699,1,"buy"
1466016813,19221936,699,5,"buy"
1466016814,19221938,698.99,0.0156005,"sell"
1466016814,19221940,699,0.01377112,"buy"
1466016815,19221942,699,1,"buy"
1466016818,19221944,699,1,"buy"
1466016819,19221946,699,5,"buy"
1466016819,19221948,699.1,0.2,"buy"
1466016819,19221950,699.1,1.55897616,"buy"
1466016819,19221952,699,7.164737,"buy"
1466016819,19221954,699,0.15,"buy"
1466016819,19221956,699.03,0.24538684,"buy"
1466016819,19221958,699,0.2,"buy"
1466016821,19221960,699.1,1,"buy"
1466016823,19221962,699.1,1,"buy"
1466016824,19221974,699.1,0.02637526,"buy"
1466016824,19221978,699.1,5,"buy"
1466016825,19221980,699.01,0.04656714,"sell"
1466016825,19221982,699.1,1,"buy"
1466016827,19221984,699.01,0.01494634,"sell"
1466016827,19221986,699.1,1,"buy"
1466016829,19221988,699.1,1,"buy"
1466016829,19221990,699.1,0.566,"buy"
1466016829,19221992,699.1,0.02637526,"buy"
1466016829,19221994,699.02,0.09307505,"sell"
1466016832,19221996,699.03,0.08373294,"sell"
1466016832,19221998,699.1,1,"buy"
1466016834,19222000,699.1,1,"buy"
1466016836,19222002,699.1,1,"buy"
1466016839,19222004,699.1,1,"buy"
1466016839,19222006,699.1,0.3837,"buy"
1466016840,19222008,699.1,1,"buy"
1466016841,19222010,699.04,0.05358282,"sell"
1466016842,19222012,699.1,1,"buy"
1466016842,19222014,699.1,1,"buy"
1466016843,19222016,699.04,0.01123111,"sell"
1466016843,19222018,699.04,0.011,"sell"
1466016844,19222020,699.1,1,"buy"
1466016845,19222022,699.1,1,"buy"
1466016847,19222024,699.09,1,"sell"
1466016845,19222026,699.05,0.05780947,"sell"
1466016846,19222028,699.1,1,"buy"
1466016848,19222030,699.09,2.50523664,"sell"
1466016848,19222032,699.09,2.50523664,"sell"
1466016848,19222036,699.09,1.50523664,"sell"
1466016848,19222042,699.07,7.1512,"buy"
1466016858,19222044,699.06,1,"buy"
1466016867,19222046,699.06,0.9934,"buy"
1466016873,19222050,699.05,3,"buy"
1466016875,19222052,699,0.02245035,"sell"
1466016876,19222054,699.05,0.4967,"buy"
1466016877,19222058,699,0.01555296,"sell"
1466016879,19222064,699,0.06199669,"sell"
1466016879,19222066,698.24,0.04164433,"sell"
1466016879,19222068,699,1,"sell"
1466016879,19222070,698.99,10,"sell"
1466016879,19222082,698.24,1.4430082,"sell"
1466016880,19222084,699.04,0.18,"buy"
1466016881,19222088,698.12,0.09891094,"sell"
1466016881,19222090,698.25,1.1,"sell"
1466016883,19222094,698.93,0.3,"buy"
1466016883,19222096,697.95,0.07181782,"sell"
1466016885,19222100,698.93,1,"buy"
1466016886,19222102,697.88,0.2,"sell"
1466016886,19222104,697.88,0.04536027,"sell"
1466016885,19222106,698.93,0.2484,"buy"
1466016888,19222112,697.84,0.01645796,"sell"
1466016894,19222118,698.35,0.1242,"buy"
1466016895,19222120,698.35,0.05,"buy"
1466016895,19222122,697.77,0.03573073,"sell"
1466016898,19222130,697.5,0.01773692,"sell"
1466016900,19222134,697.5,0.08569798,"sell"
1466016901,19222136,697.5,0.1965651,"sell"
1466016901,19222138,697.49,1.8034349,"sell"
1466016904,19222140,697.36,0.2,"sell"
1466016904,19222144,697.36,0.08812803,"sell"
1466016905,19222148,697.51,0.071,"sell"
1466016904,19222150,698.19,0.0621,"buy"
1466016906,19222152,697.22,0.05644453,"sell"
1466016908,19222156,697.22,0.01781946,"sell"
1466016914,19222164,697.5,0.031,"buy"
1466016920,19222170,697.49,0.01,"buy"
1466016917,19222172,697.5,0.0155,"buy"
1466016923,19222180,697.5,0.00609904,"buy"
1466016923,19222182,697.49,0.00390096,"buy"
1466016924,19222186,697.49,0.01380379,"sell"
1466016923,19222188,697.5,0.4,"buy"
1466016925,19222190,697.49,7.6536,"sell"
1466016925,19222192,697.22,8.07233601,"sell"
1466016925,19222194,697.49,2.49368385,"sell"
1466016925,19222196,697.08,2.38868014,"sell"
1466016925,19222198,697.08,0.08068573,"sell"
1466016925,19222200,697.46,9.1797,"sell"
1466016925,19222204,697.23,0.212,"sell"
1466016938,19222214,697.5,0.21,"buy"
1466016939,19222216,697.5,0.01,"sell"
1466016950,19222226,697.51,0.212,"sell"
1466016950,19222228,697.7,0.3,"sell"
1466016950,19222230,697.5,0.61279756,"sell"
1466016951,19222234,697.83,0.5,"buy"
1466016951,19222236,697.83,3,"buy"
1466016951,19222238,698.01,0.16,"buy"
1466016951,19222240,697.84,0.1,"buy"
1466016951,19222244,697.84,7.4,"buy"
1466016951,19222246,697.96,5,"buy"
1466016951,19222248,697.83,6,"buy"
1466016951,19222250,698.58,3,"buy"
1466016951,19222252,697.83,7.1542,"buy"
1466016951,19222254,698.11,0.07,"buy"
1466016951,19222256,698.09,0.12,"buy"
1466016951,19222258,698.58,7.4663,"buy"
1466016951,19222260,698.1,0.5,"buy"
1466016951,19222262,698.89,8.7722,"buy"
1466016951,19222264,698.9,1,"buy"
1466016951,19222266,698.95,2.51084546,"buy"
1466016951,19222268,699,0.42,"buy"
1466016951,19222270,699.14,2.51084546,"buy"
1466016951,19222272,699.1,0.02,"buy"
1466016951,19222274,698.62,7.8752,"buy"
1466016951,19222276,699.1,0.02,"buy"
1466016951,19222278,699.1,0.02,"buy"
1466016951,19222280,699.16,1,"buy"
1466016951,19222282,699.03,1,"buy"
1466016951,19222284,699.1,0.02,"buy"
1466016951,19222286,699.15,7.4627,"buy"
1466016951,19222288,699.1,0.02,"buy"
1466016951,19222290,699.15,15,"buy"
1466016951,19222292,699.38,1,"buy"
1466016951,19222294,699.38,0.02168987,"buy"
1466016951,19222296,699.4,4.82131921,"buy"
1466016951,19222298,699.4,0.01,"buy"
1466016951,19222300,699.22,0.0247,"buy"
1466016951,19222302,699.29,6,"buy"
1466016966,19222322,699.11,0.34316535,"buy"
1466016969,19222324,699.13,0.111302,"buy"
1466016975,19222328,699.01,7.1541,"buy"
1466016975,19222330,699.03,2.51191415,"buy"
1466016975,19222332,699.23,2.51191415,"buy"
1466016975,19222334,699.23,8.1085737,"buy"
1466016975,19222336,699.13,0.398698,"buy"
1466016975,19222338,699,0.2,"buy"
1466016975,19222342,699.1,4.1148,"buy"
1466016983,19222346,699.3,0.48,"buy"
1466016983,19222348,699.09,0.02,"buy"
1466017000,19222362,698.9,0.01740807,"buy"
1466017006,19222378,698.26,0.01,"sell"
1466017008,19222382,698.9,0.1,"buy"
1466017013,19222384,698.45,0.01,"sell"
1466017017,19222398,698.45,2,"sell"
1466017017,19222400,698.88,2.4877,"buy"
1466017017,19222402,698.46,0.5,"sell"
1466017017,19222404,698.88,0.1,"buy"
1466017024,19222410,698.45,0.49974268,"sell"
1466017024,19222412,698.26,0.5,"sell"
1466017024,19222414,698.25,0.82764628,"sell"
1466017024,19222416,698.46,0.46061104,"sell"
1466017024,19222418,698.28,0.212,"sell"
1466017026,19222424,698.25,1.6820964,"sell"
1466017026,19222426,698.07,2.50970769,"sell"
1466017026,19222428,698.26,0.5,"sell"
1466017026,19222430,698.03,0.38264487,"sell"
1466017029,19222432,698.76,0.197,"buy"
1466017029,19222434,698.77,0.5,"buy"
1466017029,19222436,698.84,0.125,"buy"
1466017029,19222438,698.76,0.178,"buy"
1466017030,19222440,698.03,1,"sell"
1466017030,19222442,697.97,0.45,"sell"
1466017030,19222444,697.89,2.50970769,"sell"
1466017030,19222446,697.85,0.42293718,"sell"
1466017030,19222448,698.03,1.61735513,"sell"
1466017033,19222450,698.27,0.02,"sell"
1466017034,19222454,697.56,2.71128302,"sell"
1466017034,19222456,697.9,3.17,"sell"
1466017034,19222458,697.63,2.51060031,"sell"
1466017034,19222462,698.27,0.44021667,"sell"
1466017040,19222464,698.05,0.02,"sell"
1466017050,19222470,698.07,0.19673263,"sell"
1466017050,19222472,698.06,0.212,"sell"
1466017055,19222476,697.59,0.02,"sell"
1466017059,19222478,697.6,0.23158404,"sell"
1466017065,19222486,697.99,0.1446,"buy"
1466017065,19222488,697.99,0.44,"buy"
1466017071,19222500,697.99,0.02668205,"buy"
1466017083,19222526,697.99,0.0334,"buy"
1466017083,19222528,698.08,1.18603263,"buy"
1466017083,19222530,697.98,7.1433,"buy"
1466017083,19222532,698,1.58726737,"buy"
1466017083,19222534,698,0.05,"buy"
1466017087,19222542,698.09,0.01504,"buy"
1466017090,19222548,698.09,7,"buy"
1466017092,19222554,698.09,0.26543712,"buy"
1466017099,19222560,698.09,0.02,"buy"
1466017103,19222564,697.85,0.02,"sell"
1466017112,19222580,698.09,0.25,"buy"
1466017114,19222584,698.09,0.06726927,"buy"
1466017114,19222586,698,0.02,"buy"
1466017115,19222592,698.09,0.0293,"buy"
1466017120,19222600,698.09,0.11753219,"buy"
1466017120,19222604,698,0.02,"buy"
1466017124,19222610,698.09,0.13753219,"buy"
1466017126,19222618,698.09,0.26539414,"buy"
1466017127,19222620,698.09,0.02880809,"buy"
1466017130,19222630,697.95,0.28398084,"sell"
1466017139,19222636,698,0.02,"buy"
1466017144,19222642,698.02,0.144,"sell"
1466017146,19222648,698.08,0.08033808,"buy"
1466017146,19222650,698.08,0.03,"buy"
1466017148,19222656,698.08,0.06466192,"buy"
1466017148,19222658,698.08,0.05670737,"buy"
1466017148,19222660,698.08,0.144,"buy"
1466017152,19222664,698.08,0.143,"buy"
1466017152,19222666,698.08,0.08729263,"buy"
1466017152,19222668,698.08,0.03507666,"buy"
1466017154,19222670,698.06,0.02853244,"sell"
1466017162,19222686,698.07,7.1182,"sell"
1466017162,19222688,698,8.65478,"sell"
1466017162,19222690,698.01,0.212,"sell"
1466017162,19222692,698.07,1.89002,"sell"
1466017183,19222712,698.04,1.81293,"sell"
1466017183,19222714,698.05,0.212,"sell"
1466017183,19222716,698.01,0.61214002,"sell"
1466017191,19222722,698.01,9.38785998,"sell"
1466017191,19222724,698.02,1.744628,"sell"
1466017191,19222726,698,0.07812,"sell"
1466017197,19222728,697.8,0.1806,"sell"
1466017197,19222730,698.03,0.5,"sell"
1466017197,19222732,697.52,0.2194,"sell"
1466017197,19222734,697.94,0.1,"sell"
1466017204,19222736,698.04,0.5,"sell"
1466017218,19222738,698.01,10,"sell"
1466017218,19222740,698.04,1.332872,"sell"
1466017229,19222742,697.97,0.216,"buy"
1466017229,19222744,697.97,0.284,"buy"
1466017240,19222746,697.97,0.10792333,"buy"
1466017240,19222748,697.97,0.10807667,"buy"
1466017240,19222750,697.97,0.784,"buy"
1466017255,19222752,697.97,0.3,"buy"
1466017275,19222758,697.95,0.46281652,"sell"
1466017275,19222760,697.95,2.28718348,"sell"
1466017281,19222762,697.97,0.03,"buy"
1466017281,19222764,697.98,9.97,"buy"
1466017317,19222766,697.97,7.71281652,"sell"
1466017317,19222768,697.97,0.1965616,"sell"
1466017317,19222770,697.94,0.212,"sell"
1466017342,19222774,697.53,0.5,"sell"
1466017342,19222776,697.51,0.1,"sell"
1466017342,19222778,697.51,6,"sell"
1466017342,19222780,697.54,0.08387031,"sell"
1466017342,19222782,697.52,3,"sell"
1466017342,19222784,697.5,25,"sell"
1466017354,19222786,697.21,0.08387031,"sell"
1466017354,19222788,697.2,0.2,"sell"
1466017354,19222790,697.05,4.71612969,"sell"
1466017355,19222792,697.05,2.5,"sell"
